,usage_type,fuel_type,energy_kwh
9512,residential,electric,175.6997416617051
9513,residential,electric,178.12257099487547
9514,other,electric,4373.492147309194
9515,residential,electric,205.26051537715557
9516,residential,electric,335.80159898820614
9517,residential,electric,327.65920234769277
9518,residential,electric,130.09232640820176
9519,agriculture,electric,844.2506627583132
9520,agriculture,electric,631.251325991531
9521,industrial,electric,74436.98959825665
9522,residential,electric,216.6040538281292
9523,commercial,electric,1640.0329948071058
9524,residential,electric,212.6496892171805
9525,other,electric,3733.517951478856
9526,commercial,electric,2733.6939817019424
9527,residential,electric,148.8764883301435
9528,residential,electric,188.5985606866156
9529,residential,electric,167.15518131006533
9530,commercial,electric,2082.5252637908097
9531,residential,electric,152.85463633517355
9532,residential,electric,115.58066398483237
9533,residential,electric,245.8915772145026
9534,residential,electric,210.39781444444924
9535,other,electric,3687.205197280304
9536,residential,electric,243.37482864019057
9537,residential,electric,131.9496785740355
9538,residential,electric,204.01717136274036
9539,residential,electric,218.53131716465987
9540,residential,electric,243.38730367437654
9541,industrial,electric,28329.083189252135
9542,commercial,electric,1937.1954709745887
9543,residential,electric,138.87458762646776
9544,residential,electric,80.52141299456616
9545,residential,electric,87.75451683210136
9546,commercial,electric,778.2009706834725
9547,residential,electric,173.2210897135424
9548,residential,electric,177.47494975803505
9549,industrial,electric,48286.63107544993
9550,industrial,electric,74495.59403155584
9551,residential,electric,145.84847022723693
9552,residential,electric,221.69252443040614
9553,residential,electric,119.41596436046655
9554,residential,electric,126.76608406371824
9555,residential,electric,209.84968953902225
9556,commercial,electric,1439.9380109785354
9557,residential,electric,170.48167851825346
9558,commercial,electric,2371.962710104174
9559,industrial,electric,75401.49997582412
9560,industrial,electric,39362.52062581774
9561,residential,electric,156.73155334270618
9562,industrial,electric,42125.89473577211
9563,commercial,electric,2048.2855103470883
9564,residential,electric,148.0729531524438
9565,residential,electric,118.90265296758089
9566,commercial,electric,1748.0340987457523
9567,residential,electric,163.54233063316303
9568,industrial,electric,70473.24229424274
9569,residential,electric,238.39224648317844
9570,residential,electric,218.2178196475239
9571,commercial,electric,2284.3980034248666
9572,residential,electric,329.820085250684
9573,residential,electric,125.26527142910554
9574,residential,electric,144.03274629719334
9575,commercial,electric,1554.3758064158856
9576,commercial,electric,1704.959756577377
9577,commercial,electric,2923.833532400546
9578,other,electric,5148.4103509994875
9579,commercial,electric,1494.728154890416
9580,other,electric,3459.528011970974
9581,commercial,electric,1045.539405968639
9582,residential,electric,208.064551779183
9583,residential,electric,105.10242064227818
9584,residential,electric,192.8564841071715
9585,agriculture,electric,763.5437827651593
9586,commercial,electric,1155.2787916969742
9587,commercial,electric,1720.4637108624963
9588,residential,electric,164.6898496330682
9589,residential,electric,220.88907146853012
9590,residential,electric,160.08731642881722
9591,residential,electric,153.02758665565398
9592,industrial,electric,18107.34073776697
9593,commercial,electric,1770.7383458359893
9594,residential,electric,146.34064135317357
9595,residential,electric,154.80801110144378
9596,residential,electric,115.19142795499187
9597,agriculture,electric,491.7623409991399
9598,residential,electric,159.5863854962674
9599,other,electric,6094.726150617659
9600,commercial,electric,1509.0406165974946
9601,commercial,electric,1894.373849456048
9602,residential,electric,132.25444373493485
9603,industrial,electric,25377.62918086407
9604,residential,electric,168.70378078875777
9605,residential,electric,280.35226810904317
9606,commercial,electric,860.0368556698539
9607,commercial,electric,893.7283331623726
9608,residential,electric,151.25098949220498
9609,residential,electric,181.9284848308973
9610,commercial,electric,1967.2484655105782
9611,residential,electric,150.87993042397375
9612,residential,electric,192.19870210690328
9613,commercial,electric,1246.1643278667007
9614,residential,electric,130.84830584637606
9615,residential,electric,238.95761583070183
9616,commercial,electric,1118.144241718144
9617,agriculture,electric,633.5314468688354
9618,agriculture,electric,414.7311591499223
9619,commercial,electric,919.645233276347
9620,residential,electric,245.85671775354336
9621,agriculture,electric,1023.0678704435686
9622,residential,electric,117.77603288303456
9623,residential,electric,210.21457517528694
9624,residential,electric,101.31400353007997
9625,industrial,electric,16499.99172341406
9626,other,electric,4947.558073849315
9627,commercial,electric,1578.9072883203153
9628,residential,electric,252.8088111665012
9629,residential,electric,318.88070837922993
9630,industrial,electric,16647.652063832727
9631,residential,electric,221.05103474011165
9632,residential,electric,214.90732374265085
9633,residential,electric,330.55629743903893
9634,residential,electric,164.51500542284364
9635,residential,electric,120.87837977232482
9636,industrial,electric,27994.279553481945
9637,agriculture,electric,513.8231933877985
9638,residential,electric,170.5393821193479
9639,residential,electric,142.79829593583034
9640,residential,electric,124.6096097695477
9641,residential,electric,191.053861800063
9642,commercial,electric,1667.2410617740588
9643,commercial,electric,2779.801850567079
9644,residential,electric,129.8964970640261
9645,residential,electric,178.2531903634823
9646,residential,electric,163.47006453800958
9647,residential,electric,120.28164963488823
9648,residential,electric,227.09968157187436
9649,commercial,electric,1988.9616006033561
9650,industrial,electric,13995.762253720877
9651,residential,electric,198.410738544201
9652,industrial,electric,31680.594511472922
9653,residential,electric,173.26145745219898
9654,commercial,electric,825.8051367425544
9655,residential,electric,199.57385949127615
9656,residential,electric,83.02252769158646
9657,commercial,electric,1423.5498854260138
9658,residential,electric,227.01656667228173
9659,agriculture,electric,513.9387275016142
9660,residential,electric,160.6851138195649
9661,residential,electric,201.587079463434
9662,residential,electric,178.82586314062362
9663,residential,electric,105.90094332184982
9664,residential,electric,223.42317832832885
9665,industrial,electric,63465.68451340605
9666,other,electric,4002.636873628857
9667,residential,electric,183.8425492713245
9668,industrial,electric,63985.58434656974
9669,residential,electric,235.78819143825834
9670,other,electric,8219.804461824086
9671,industrial,electric,79683.341159041
9672,other,electric,4383.652922531969
9673,commercial,electric,1737.7065415565562
9674,residential,electric,254.42273320485577
9675,industrial,electric,50646.96078825739
9676,other,electric,4899.946367411755
9677,residential,electric,177.4710625050389
9678,residential,electric,300.36906071928684
9679,commercial,electric,2584.7723574620654
9680,residential,electric,212.00161448484724
9681,residential,electric,232.17090436306214
9682,commercial,electric,1003.5699534792707
9683,other,electric,5545.010991424415
9684,residential,electric,108.01885063455134
9685,industrial,electric,17704.278261255728
9686,residential,electric,177.88594443830996
9687,residential,electric,181.33560392267705
9688,residential,electric,257.89582110568915
9689,residential,electric,175.20968691448894
9690,agriculture,electric,731.7747029563579
9691,residential,electric,63.5105229256187
9692,commercial,electric,1866.052811613961
9693,residential,electric,236.3015112349869
9694,residential,electric,142.05202019753665
9695,residential,electric,141.3901293056955
9696,residential,electric,155.9187096044493
9697,industrial,electric,80729.84706256325
9698,residential,electric,149.74038623377803
9699,residential,electric,216.79151176235206
9700,commercial,electric,1946.9655163438
9701,residential,electric,175.2971108000193
9702,commercial,electric,2239.369618739735
9703,agriculture,electric,1228.7161015771426
9704,residential,electric,201.9506558609601
9705,residential,electric,207.3957779999909
9706,residential,electric,322.77731688394783
9707,residential,electric,153.4188794676776
9708,residential,electric,153.39277855355164
9709,agriculture,electric,962.2327538241178
9710,residential,electric,104.12278495617781
9711,commercial,electric,1520.7922821880786
9712,residential,electric,128.0844878208561
9713,residential,electric,139.5599306566428
9714,residential,electric,307.68272430480596
9715,residential,electric,153.38280226494425
9716,agriculture,electric,381.84506569313197
9717,residential,electric,111.04911165822247
9718,residential,electric,174.80504767357954
9719,industrial,electric,28079.700254318028
9720,commercial,electric,1103.8131048314667
9721,commercial,electric,1874.8224985709983
9722,residential,electric,137.73470417852684
9723,commercial,electric,2359.165956327311
9724,commercial,electric,2259.8818295098463
9725,commercial,electric,898.3426413644725
9726,residential,electric,180.64476716194577
9727,commercial,electric,1401.545023832251
9728,other,electric,6371.890560536808
9729,residential,electric,138.65520690961952
9730,residential,electric,124.4610213450672
9731,residential,electric,172.92576825576643
9732,residential,electric,211.86448192237123
9733,residential,electric,174.30614505077506
9734,commercial,electric,2985.6087939455083
9735,residential,electric,109.38242034922928
9736,residential,electric,182.90187654222368
9737,other,electric,8353.135425715835
